"move","a change of position that does not entail a change of location; ""the reflex motion of his eyebrows revealed his surprise""; ""movement is a sign of life""; ""an impatient move of his hand""; ""gastrointestinal motility"""
"motility","a change of position that does not entail a change of location; ""the reflex motion of his eyebrows revealed his surprise""; ""movement is a sign of life""; ""an impatient move of his hand""; ""gastrointestinal motility"""
"abduction","(physiology) moving of a body part away from the central axis of the body"
"adduction","(physiology) moving of a body part toward the central axis of the body"
"agitation","the act of agitating something; causing it to move around (usually vigorously)"
"circumduction","a circular movement of a limb or eye"
"disturbance","the act of disturbing something or someone; setting something in motion"
"flit","a sudden quick movement"
"dart","a sudden quick movement"
"gesture","motion of hands or body to emphasize or help to express a thought or feeling"
"headshake","the act of turning your head left and right to signify denial or disbelief or bemusement; ""I could tell from their headshakes that they didn''t believe me"""
"headshaking","the act of turning your head left and right to signify denial or disbelief or bemusement; ""I could tell from their headshakes that they didn''t believe me"""
"jabbing","a sharp hand gesture (resembling a blow); ""he warned me with a jab with his finger""; ""he made a thrusting motion with his fist"""
"poke","a sharp hand gesture (resembling a blow); ""he warned me with a jab with his finger""; ""he made a thrusting motion with his fist"""
"poking","a sharp hand gesture (resembling a blow); ""he warned me with a jab with his finger""; ""he made a thrusting motion with his fist"""
"thrust","a sharp hand gesture (resembling a blow); ""he warned me with a jab with his finger""; ""he made a thrusting motion with his fist"""
"thrusting","a sharp hand gesture (resembling a blow); ""he warned me with a jab with his finger""; ""he made a thrusting motion with his fist"""
"mudra","ritual hand movement in Hindu religious dancing"
"inclination","the act of inclining; bending forward; ""an inclination of his head indicated his agreement"""
"inclining","the act of inclining; bending forward; ""an inclination of his head indicated his agreement"""
"inversion","the act of turning inside out"
"eversion","the act of turning inside out"
"everting","the act of turning inside out"
"inversion","turning upside down; setting on end"
"upending","turning upside down; setting on end"
"jerk","an abrupt spasmodic movement"
"jerking","an abrupt spasmodic movement"
"jolt","an abrupt spasmodic movement"
"nutation","uncontrolled nodding"
"stoop","an inclination of the top half of the body forward and downward"
"kick","a rhythmic thrusting movement of the legs as in swimming or calisthenics; ""the kick must be synchronized with the arm movements""; ""the swimmer''s kicking left a wake behind him"""
"kicking","a rhythmic thrusting movement of the legs as in swimming or calisthenics; ""the kick must be synchronized with the arm movements""; ""the swimmer''s kicking left a wake behind him"""
"kneel","supporting yourself on your knees"
"kneeling","supporting yourself on your knees"
"lurch","abrupt up-and-down motion (as caused by a ship or other conveyance); ""the pitching and tossing was quite exciting"""
"pitch","abrupt up-and-down motion (as caused by a ship or other conveyance); ""the pitching and tossing was quite exciting"""
"pitching","abrupt up-and-down motion (as caused by a ship or other conveyance); ""the pitching and tossing was quite exciting"""
"nystagmus","involuntary movements of the eyeballs; the presence or absence of nystagmus is used to diagnose a variety of neurological and visual disorders"
"opening","the act of opening something; ""the ray of light revealed his cautious opening of the door"""
"rearrangement","changing an arrangement"
"juggle","the act of rearranging things to give a misleading impression"
"juggling","the act of rearranging things to give a misleading impression"
"reordering","a rearrangement in a different order"
"permutation","act of changing the lineal order of objects in a group"
"transposition","the act of reversing the order or place of"
"reversal","the act of reversing the order or place of"
"transposition","(electricity) a rearrangement of the relative positions of power lines in order to minimize the effects of mutual capacitance and inductance; ""he wrote a textbook on the electrical effects of transposition"""
"passing","going by something that is moving in order to get in front of it; ""she drove but well but her reckless passing of every car on the road frightened me"""
"overtaking","going by something that is moving in order to get in front of it; ""she drove but well but her reckless passing of every car on the road frightened me"""
"shuffle","the act of mixing cards haphazardly"
"shuffling","the act of mixing cards haphazardly"
"make","the act of mixing cards haphazardly"
"reshuffle","shuffling again; ""the gambler demanded a reshuffle"""
"reshuffling","shuffling again; ""the gambler demanded a reshuffle"""
"riffle","shuffling by splitting the pack and interweaving the two halves at their corners"
"twiddle","a series of small (usually idle) twists or turns"
"prostration","the act of assuming a prostrate position"
"reach","the act of physically reaching or thrusting out"
"reaching","the act of physically reaching or thrusting out"
"stretch","the act of physically reaching or thrusting out"
"reciprocation","alternating back-and-forth movement"
"reclining","the act of assuming or maintaining a reclining position"
"retraction","the act of pulling or holding or drawing a part back; ""the retraction of the landing gear""; ""retraction of the foreskin"""
"retroflection","the act of bending backward"
"retroflexion","the act of bending backward"
"rotation","the act of rotating as if on an axis; ""the rotation of the dancer kept time with the music"""
"feather","turning an oar parallel to the water between pulls"
"feathering","turning an oar parallel to the water between pulls"
"gyration","the act of rotating in a circle or spiral"
"whirling","the act of rotating in a circle or spiral"
"pivot","the act of turning on (or as if on) a pivot; ""the golfer went to the driving range to practice his pivot"""
"pronation","rotation of the hands and forearms so that the palms face downward"
"spin","the act of rotating rapidly; ""he gave the crank a spin""; ""it broke off after much twisting"""
"twirl","the act of rotating rapidly; ""he gave the crank a spin""; ""it broke off after much twisting"""
"twist","the act of rotating rapidly; ""he gave the crank a spin""; ""it broke off after much twisting"""
"twisting","the act of rotating rapidly; ""he gave the crank a spin""; ""it broke off after much twisting"""
"whirl","the act of rotating rapidly; ""he gave the crank a spin""; ""it broke off after much twisting"""
"spiral","flying downward in a helical path with a large radius"
"pirouette","(ballet) a rapid spin of the body (especially on the toes as in ballet)"
"birling","rotating a log rapidly in the water (as a competitive sport)"
"logrolling","rotating a log rapidly in the water (as a competitive sport)"
"shutting","the act of closing something"
"closing","the act of closing something"
"sitting","the act of assuming or maintaining a seated position; ""he read the mystery at one sitting"""
"sitting","(photography) the act of assuming a certain position (as for a photograph or portrait); ""he wanted his portrait painted but couldn''t spare time for the sitting"""
"posing","(photography) the act of assuming a certain position (as for a photograph or portrait); ""he wanted his portrait painted but couldn''t spare time for the sitting"""
"snap","the act of snapping the fingers; movement of a finger from the tip to the base of the thumb on the same hand; ""he gave his fingers a snap"""
"squat","the act of assuming or maintaining a squatting position"
"squatting","the act of assuming or maintaining a squatting position"
"sweep","a movement in an arc; ""a sweep of his arm"""
"supination","rotation of the hands and forearms so that the palms face upward"
"twist","turning or twisting around (in place); ""with a quick twist of his head he surveyed the room"""
"turn","turning or twisting around (in place); ""with a quick twist of his head he surveyed the room"""
"wind","the act of winding or twisting; ""he put the key in the old clock and gave it a good wind"""
"winding","the act of winding or twisting; ""he put the key in the old clock and gave it a good wind"""
"twist","the act of winding or twisting; ""he put the key in the old clock and gave it a good wind"""
"toss","an abrupt movement; ""a toss of his head"""
"vibration","the act of vibrating"
"quiver","the act of vibrating"
"quivering","the act of vibrating"
"wave","a movement like that of an ocean wave; ""a wave of settlers""; ""troops advancing in waves"""
"reorientation","the act of changing the direction in which something is oriented"
"turn","turning away or in the opposite direction; ""he made an abrupt turn away from her"""
"reversion","turning in the opposite direction"
"reverse","turning in the opposite direction"
"reversal","turning in the opposite direction"
"turnabout","turning in the opposite direction"
"turnaround","turning in the opposite direction"
"shaking","the act of causing something to move up and down (or back and forth) with quick movements"
"joggle","a slight irregular shaking motion"
"jiggle","a slight irregular shaking motion"
"stirring","agitating a liquid with an implement; ""constant stirring prevents it from burning on the bottom of the pan"""
"waggle","causing to move repeatedly from side to side"
"shake","causing to move repeatedly from side to side"
"worrying","the act of moving something by repeated tugs or pushes; ""vigorous worrying finally loosened the saw"""
"rock","pitching dangerously to one side"
"careen","pitching dangerously to one side"
"sway","pitching dangerously to one side"
"tilt","pitching dangerously to one side"
"upset","the act of upsetting something; ""he was badly bruised by the upset of his sled at a high speed"""
"overturn","the act of upsetting something; ""he was badly bruised by the upset of his sled at a high speed"""
"turnover","the act of upsetting something; ""he was badly bruised by the upset of his sled at a high speed"""
"waver","the act of moving back and forth"
"flutter","the act of moving back and forth"
"flicker","the act of moving back and forth"
"tremor","an involuntary vibration (as if from illness or fear)"
"shudder","an involuntary vibration (as if from illness or fear)"
"outreach","the act of reaching out; ""the outreach toward truth of the human spirit"""
"standing","the act of assuming or maintaining an erect upright position"
"straddle","the act of sitting or standing astride"
"span","the act of sitting or standing astride"
"stroke","a single complete movement"
"wiggle","the act of wiggling"
"wriggle","the act of wiggling"
"squirm","the act of wiggling"
"turn","the act of changing or reversing the direction of the course; ""he took a turn to the right"""
"turning","the act of changing or reversing the direction of the course; ""he took a turn to the right"""
"diversion","a turning aside (of your course or attention or concern); ""a diversion from the main highway""; ""a digression into irrelevant details""; ""a deflection from his goal"""
"deviation","a turning aside (of your course or attention or concern); ""a diversion from the main highway""; ""a digression into irrelevant details""; ""a deflection from his goal"""
"digression","a turning aside (of your course or attention or concern); ""a diversion from the main highway""; ""a digression into irrelevant details""; ""a deflection from his goal"""
"deflection","a turning aside (of your course or attention or concern); ""a diversion from the main highway""; ""a digression into irrelevant details""; ""a deflection from his goal"""
"deflexion","a turning aside (of your course or attention or concern); ""a diversion from the main highway""; ""a digression into irrelevant details""; ""a deflection from his goal"""
"divagation","a turning aside (of your course or attention or concern); ""a diversion from the main highway""; ""a digression into irrelevant details""; ""a deflection from his goal"""
"right","a turn to the right; ""take a right at the corner"""
"left","a turn to the left; ""take a left at the corner"""
"tack","(nautical) the act of changing tack"
"tacking","(nautical) the act of changing tack"
"decrease","the act of decreasing or reducing something"
"diminution","the act of decreasing or reducing something"
"reduction","the act of decreasing or reducing something"
"taxcut","the act of reducing taxation; ""the new administration''s large taxcut was highly controversial"""
"moderation","the action of lessening in severity or intensity; ""the object being control or moderation of economic depressions"""
"lowering","the act of causing to become less"
"tapering","the act of gradually lowering the size or amount; ""the doctor prescribed the tapering of the dose"""
"cutback","a reduction in quantity or rate"
"devaluation","the reduction of something''s value or worth"
"evisceration","altering something (as a legislative act or a statement) in such a manner as to reduce its value; ""the adoption of their amendments would have amounted to an evisceration of the act"""
"extenuation","to act in such a way as to cause an offense to seem less serious"
"mitigation","to act in such a way as to cause an offense to seem less serious"
"palliation","to act in such a way as to cause an offense to seem less serious"
"spasmolysis","the relaxation or relief of muscle spasms"
"easing","the act of reducing something unpleasant (as pain or annoyance); ""he asked the nurse for relief from the constant pain"""
"easement","the act of reducing something unpleasant (as pain or annoyance); ""he asked the nurse for relief from the constant pain"""
"alleviation","the act of reducing something unpleasant (as pain or annoyance); ""he asked the nurse for relief from the constant pain"""
"relief","the act of reducing something unpleasant (as pain or annoyance); ""he asked the nurse for relief from the constant pain"""
"detente","the easing of tensions or strained relations (especially between nations)"
"palliation","easing the severity of a pain or a disease without removing the cause"
"relaxation","the act of making less strict"
"minimization","the act of reducing something to the least possible amount or degree or position"
"minimisation","the act of reducing something to the least possible amount or degree or position"
"depletion","the act of decreasing something markedly"
"consumption","the act of consuming something"
"expenditure","the act of consuming something"
"burnup","the amount of fuel used up (as in a nuclear reactor)"
"exhaustion","the act of exhausting something entirely"
"compression","applying pressure"
"compressing","applying pressure"
"squeeze","the act of gripping and pressing firmly; ""he gave her cheek a playful squeeze"""
"squeezing","the act of gripping and pressing firmly; ""he gave her cheek a playful squeeze"""
"pinch","a squeeze with the fingers"
"tweak","a squeeze with the fingers"
"decompression","relieving pressure"
"decompressing","relieving pressure"
"condensing","the act of increasing the density of something"
"condensation","the act of increasing the density of something"
"thickening","the act of thickening"
"inspissation","the act of thickening"
"crush","the act of crushing"
"crunch","the act of crushing"
"compaction","the act of crushing"
"grind","the act of grinding to a powder or dust"
"mill","the act of grinding to a powder or dust"
"pulverization","the act of grinding to a powder or dust"
"pulverisation","the act of grinding to a powder or dust"
"expression","the act of forcing something out by squeezing or pressing; ""the expression of milk from her breast"""
"extrusion","squeezing out by applying pressure; ""an unexpected extrusion of toothpaste from the bottom of the tube""; ""the expulsion of pus from the pimple"""
"expulsion","squeezing out by applying pressure; ""an unexpected extrusion of toothpaste from the bottom of the tube""; ""the expulsion of pus from the pimple"""
"shortening","act of decreasing in length; ""the dress needs shortening"""
"abbreviation","shortening something by omitting parts of it"
"cutting","the act of shortening something by cutting off the ends; ""the barber gave him a good cut"""
"severance","the act of severing"
"severing","the act of severing"
"clip","the act of clipping or snipping"
"clipping","the act of clipping or snipping"
"snip","the act of clipping or snipping"
"haircut","the act of cutting the hair"
"trim","cutting down to the desired size or shape"
"trimming","cutting down to the desired size or shape"
"clipping","cutting down to the desired size or shape"
"pruning","the act of trimming a plant"
"shearing","removing by cutting off or clipping"
"sheepshearing","act of shearing sheep"
"shrinking","the act of becoming less"
"subtraction","the act of subtracting (removing a part from the whole); ""he complained about the subtraction of money from their paychecks"""
"deduction","the act of subtracting (removing a part from the whole); ""he complained about the subtraction of money from their paychecks"""
"bite","a portion removed from the whole; ""the government''s weekly bite from my paycheck"""
"withholding","the act of deducting from an employee''s salary"
"abatement","the act of abating; ""laws enforcing noise abatement"""
"attrition","the act of rubbing together; wearing something down by friction"
"deflation","the act of letting the air out of something"
"discount","the act of reducing the selling price of merchandise"
"deduction","the act of reducing the selling price of merchandise"
"rollback","reducing prices back to some earlier level"
"weakening","the act of reducing the strength of something"
"wilt","causing to become limp or drooping"
"wilting","causing to become limp or drooping"
"dilution","weakening (reducing the concentration) by the addition of water or a thinner"
"etiolation","the act of weakening by stunting the growth or development of something; ""the etiolation of the critical tradition"""
"cutting","the act of diluting something; ""the cutting of whiskey with water""; ""the thinning of paint with turpentine"""
"thinning","the act of diluting something; ""the cutting of whiskey with water""; ""the thinning of paint with turpentine"""
"increase","the act of increasing something; ""he gave me an increase in salary"""
"addition","the act of adding one thing to another; ""the addition of flowers created a pleasing effect""; ""the addition of a leap day every four years"""
"retrofit","the act of adding a component or accessory to something that did not have it when it was manufactured; ""the court ordered a retrofit on all automobiles"""
"advance","increase in price or value; ""the news caused a general advance on the stock market"""
"rise","increase in price or value; ""the news caused a general advance on the stock market"""
"appreciation","an increase in price or value; ""an appreciation of 30% in the value of real estate"""
"depreciation","a decrease in price or value; ""depreciation of the dollar against the yen"""
"surge","a sudden or abrupt strong increase; ""stimulated a surge of speculation""; ""an upsurge of emotion""; ""an upsurge in violent crime"""
"upsurge","a sudden or abrupt strong increase; ""stimulated a surge of speculation""; ""an upsurge of emotion""; ""an upsurge in violent crime"""
"fluoridation","the addition of a fluoride to the water supply (to prevent dental decay)"
"augmentation","the act of augmenting"
"amplification","(electronics) the act of increasing voltage or power or current"
"contraction","the act of decreasing (something) in size or volume or quantity or scope"
"expansion","the act of increasing (something) in size or volume or quantity or scope"
"enlargement","the act of increasing (something) in size or volume or quantity or scope"
"dilation","the act of expanding an aperture; ""the dilation of the pupil of the eye"""
"dilatation","the act of expanding an aperture; ""the dilation of the pupil of the eye"""
"vasodilation","dilation of blood vessels (especially the arteries)"
"distention","the act of expanding by pressure from within"
"distension","the act of expanding by pressure from within"
"stretching","act of expanding by lengthening or widening"
"tension","the action of stretching something tight; ""tension holds the belt in the pulleys"""
"escalation","an increase to counteract a perceived discrepancy; ""higher wages caused an escalation of prices""; ""there was a gradual escalation of hostilities"""
"maximization","the act of raising to the highest possible point or condition or position"
"maximisation","the act of raising to the highest possible point or condition or position"
"maximation","the act of raising to the highest possible point or condition or position"
"inflation","the act of filling something with air"
"magnification","the act of expanding something in apparent size"
"exaggeration","the act of making something more noticeable than usual; ""the dance involved a deliberate exaggeration of his awkwardness"""
"extension","act of expanding in scope; making more widely available; ""extension of the program to all in need"""
"spread","act of extending over a wider scope or expanse of space or time"
"spreading","act of extending over a wider scope or expanse of space or time"
"circulation","the spread or transmission of something (as news or money) to a wider group or area"
"dispersion","the act of dispersing or diffusing something; ""the dispersion of the troops""; ""the diffusion of knowledge"""
"dispersal","the act of dispersing or diffusing something; ""the dispersion of the troops""; ""the diffusion of knowledge"""
"dissemination","the act of dispersing or diffusing something; ""the dispersion of the troops""; ""the diffusion of knowledge"""
"diffusion","the act of dispersing or diffusing something; ""the dispersion of the troops""; ""the diffusion of knowledge"""
"spraying","the dispersion of fungicides or insecticides or fertilizer on growing crops (often from a low-flying aircraft)"
"scatter","the act of scattering"
"scattering","the act of scattering"
"strewing","the act of scattering"
"contracture","an abnormal and usually permanent contraction of a muscle"
"extension","act of stretching or straightening out a flexed limb"
"contraction","(physiology) a shortening or tensing of a part or organ (especially of a muscle or muscle fiber)"
"tetanus","a sustained muscular contraction resulting from a rapid series of nerve impulses"
"truncation","the act of cutting short; ""it is an obvious truncation of the verse""; ""they were sentenced to a truncation of their limbs"""
"vaginismus","muscular contraction that causes the vagina to close; usually an anxiety reaction before coitus or pelvic examination"
"stretch","extension to or beyond the ordinary limit; ""running at full stretch""; ""by no stretch of the imagination""; ""beyond any stretch of his understanding"""
"expansion","adding information or detail"
"amplification","addition of extra material or illustration or clarifying detail; ""a few remarks added in amplification and defense""; ""an elaboration of the idea followed"""
"elaboration","addition of extra material or illustration or clarifying detail; ""a few remarks added in amplification and defense""; ""an elaboration of the idea followed"""
"annotation","the act of adding notes"
"annotating","the act of adding notes"
"subjunction","the act of supplementing"
"subjoining","the act of supplementing"
"accumulation","the act of accumulating"
"accrual","the act of accumulating"
"accruement","the act of accumulating"
"buildup","the act of building up an accumulation; ""I envied his rapid buildup of assets""; ""a military buildup in preparation for the invasion"""
"deposit","the act of putting something somewhere"
"deposition","the act of putting something somewhere"
"repositing","depositing in a warehouse"
"reposition","depositing in a warehouse"
"storage","depositing in a warehouse"
"warehousing","depositing in a warehouse"
"stockpiling","accumulating and storing a reserve supply; ""the stockpiling of war materials"""
"inclusion","the act of including"
"incorporation","including by incorporation"
"annexation","incorporation by joining or uniting"
"appropriation","incorporation by joining or uniting"
"elevation","the act of increasing the wealth or prestige or power or scope of something; ""the aggrandizement of the king""; ""his elevation to cardinal"""
"strengthening","the act of increasing the strength of something"
"aggravation","action that makes a problem or a disease (or its symptoms) worse; ""the aggravation of her condition resulted from lack of care"""
"exacerbation","action that makes a problem or a disease (or its symptoms) worse; ""the aggravation of her condition resulted from lack of care"""
"concentration","strengthening the concentration (as of a solute in a mixture) by removing extraneous material"
"pervaporation","the concentration of a colloidal solution whose colloid will not pass through a semipermeable membrane; solution is placed in a bag of the membrane and the solvent is evaporated off"
"focalization","the act of bringing into focus"
"focalisation","the act of bringing into focus"
"focusing","the act of bringing into focus"
"refocusing","focusing again"
"breakage","the act of breaking something; ""the breakage was unavoidable"""
"break","the act of breaking something; ""the breakage was unavoidable"""
"breaking","the act of breaking something; ""the breakage was unavoidable"""
"rupture","the act of making a sudden noisy break"
"smashing","the act of breaking something into small pieces"
"shattering","the act of breaking something into small pieces"
"fracture","the act of cracking something"
"crack","the act of cracking something"
"cracking","the act of cracking something"
"chip","the act of chipping something"
"chipping","the act of chipping something"
"splintering","the act of chipping something"
"explosion","the act of exploding or bursting something; ""the explosion of the firecrackers awoke the children""; ""the burst of an atom bomb creates enormous radiation aloft"""
"burst","the act of exploding or bursting something; ""the explosion of the firecrackers awoke the children""; ""the burst of an atom bomb creates enormous radiation aloft"""
"detonation","the act of detonating an explosive"
"percussion","the act of exploding a percussion cap"
"fulmination","the act of exploding with noise and violence; ""his fulminations frightened the horses"""
"burning","the act of burning something; ""the burning of leaves was prohibited by a town ordinance"""
"combustion","the act of burning something; ""the burning of leaves was prohibited by a town ordinance"""
"arson","malicious burning to destroy property; ""the British term for arson is fire-raising"""
"incendiarism","malicious burning to destroy property; ""the British term for arson is fire-raising"""
"ignition","the act of setting on fire or catching fire"
"firing","the act of setting on fire or catching fire"
"lighting","the act of setting on fire or catching fire"
"kindling","the act of setting on fire or catching fire"
"inflammation","the act of setting on fire or catching fire"
"incineration","the act of burning something completely; reducing it to ashes"
"cremation","the incineration of a dead body"
"combination","the act of combining things to form a new whole"
"combining","the act of combining things to form a new whole"
"compounding","the act of combining things to form a new whole"
"attachment","the act of attaching or affixing something"
"affixation","the act of attaching or affixing something"
"graft","the act of grafting something onto something else"
"grafting","the act of grafting something onto something else"
"confusion","an act causing a disorderly combination of elements with identities lost and distinctions blended; ""the confusion of tongues at the Tower of Babel"""
"commixture","the act of mixing together; ""paste made by a mix of flour and water""; ""the mixing of sound channels in the recording studio"""
"admixture","the act of mixing together; ""paste made by a mix of flour and water""; ""the mixing of sound channels in the recording studio"""
"mixture","the act of mixing together; ""paste made by a mix of flour and water""; ""the mixing of sound channels in the recording studio"""
"intermixture","the act of mixing together; ""paste made by a mix of flour and water""; ""the mixing of sound channels in the recording studio"""
"mixing","the act of mixing together; ""paste made by a mix of flour and water""; ""the mixing of sound channels in the recording studio"""
"fusion","the act of fusing (or melting) together"
"blend","the act of blending components together thoroughly"
"blending","the act of blending components together thoroughly"
"confluence","a flowing together"
"conflux","a flowing together"
"merging","a flowing together"
"interspersion","the act of combining one thing at intervals among other things; ""the interspersion of illustrations in the text"""
"interspersal","the act of combining one thing at intervals among other things; ""the interspersion of illustrations in the text"""
"temperance","the act of tempering"
"union","the act of making or becoming a single unit; ""the union of opposing factions""; ""he looked forward to the unification of his family for the holidays"""
"unification","the act of making or becoming a single unit; ""the union of opposing factions""; ""he looked forward to the unification of his family for the holidays"""
"uniting","the act of making or becoming a single unit; ""the union of opposing factions""; ""he looked forward to the unification of his family for the holidays"""
"conjugation","the act of making or becoming a single unit; ""the union of opposing factions""; ""he looked forward to the unification of his family for the holidays"""
"jointure","the act of making or becoming a single unit; ""the union of opposing factions""; ""he looked forward to the unification of his family for the holidays"""
"coalescence","the union of diverse things into one body or form or group; the growing together of parts"
"coalescency","the union of diverse things into one body or form or group; the growing together of parts"
"coalition","the union of diverse things into one body or form or group; the growing together of parts"
"concretion","the union of diverse things into one body or form or group; the growing together of parts"
"reunion","the act of coming together again; ""monetary unification precipitated the reunification of the German state in October 1990"""
"reunification","the act of coming together again; ""monetary unification precipitated the reunification of the German state in October 1990"""
"tribalization","the act of making tribal; unification on a tribal basis"
"tribalisation","the act of making tribal; unification on a tribal basis"
"umbrella","having the function of uniting a group of similar things; ""the Democratic Party is an umbrella for many liberal groups""; ""under the umbrella of capitalism"""
"homecoming","an annual school or university reunion for graduates"
"opening","becoming open or being made open; ""the opening of his arms was the sign I was waiting for"""
"separation","the act of dividing or disconnecting"
"break","an act of delaying or interrupting the continuity; ""it was presented without commercial breaks"""
"interruption","an act of delaying or interrupting the continuity; ""it was presented without commercial breaks"""
"disruption","an act of delaying or interrupting the continuity; ""it was presented without commercial breaks"""
"insert","(film) a still picture that is inserted and that interrupts the action of a film"
"insert","(broadcasting) a local announcement inserted into a network program"
"avulsion","a forcible tearing or surgical separation of one body part from another"
"dissociation","the act of removing from association"
"secession","formal separation from an alliance or federation"
"withdrawal","formal separation from an alliance or federation"
"Secession","the withdrawal of eleven Southern states from the Union in 1860 which precipitated the American Civil War"
"breakaway","the act of breaking away or withdrawing from; ""there was a breakaway by the discontented members""; ""a breaking away from family and neighborhood"""
"disunion","the termination or destruction of union"
"disconnection","the act of breaking a connection"
"disjunction","the act of breaking a connection"
"division","the act or process of dividing"
"parcellation","the division into parcels; ""the increasing parcellation of land with every generation"""
"cleavage","the act of cleaving or splitting"
"bisection","dividing into two equal parts"
"quartering","dividing into four equal parts"
"schism","division of a group into opposing factions; ""another schism like that and they will wind up in bankruptcy"""
"split","division of a group into opposing factions; ""another schism like that and they will wind up in bankruptcy"""
"cutting","the act of cutting something into parts; ""his cuts were skillful""; ""his cutting of the cake made a terrible mess"""
"dissection","cutting so as to separate into pieces"
"scission","the act of dividing by cutting or splitting"
"slicing","the act of cutting into slices"
"undercut","a cut made underneath to remove material"
"cutting","the act of penetrating or opening open with a sharp edge; ""his cut in the lining revealed the hidden jewels"""
"notch","a small cut"
"nick","a small cut"
"snick","a small cut"
"slash","a strong sweeping cut made with a sharp instrument"
"gash","a strong sweeping cut made with a sharp instrument"
"atomization","separating something into fine particles"
"atomisation","separating something into fine particles"
"fragmentation","separating something into fine particles"
"branching","the act of branching out or dividing into branches"
"ramification","the act of branching out or dividing into branches"
"fork","the act of branching out or dividing into branches"
"forking","the act of branching out or dividing into branches"
"bifurcation","the act of splitting into two branches"
"trifurcation","the act of splitting into three branches"
"divarication","branching at a wide angle"
"fibrillation","act or process of forming fibrils"
"quantization","the act of dividing into quanta or expressing in terms of quantum theory"
"quantisation","the act of dividing into quanta or expressing in terms of quantum theory"
"fractionation","separation into portions"
"pairing","the act of grouping things or people in pairs"
"matchup","the pairing of people or things as for comparison or competition; ""it was a good match-up but the home team won""; ""we need a matchup of the best teachers with the neediest schools"""
"punctuation","the use of certain marks to clarify meaning of written material by grouping words grammatically into sentences and clauses and phrases"
"hyphenation","connecting syllables and words by hyphens"
"syllabication","forming or dividing words into syllables"
"hyphenation","division of a word especially at the end of a line on a page"
"detachment","the act of releasing from an attachment or connection"
"disengagement","the act of releasing from an attachment or connection"
"tear","the act of tearing; ""he took the manuscript in both hands and gave it a mighty tear"""
"laceration","the act of lacerating"
"rent","the act of rending or ripping or splitting something; ""he gave the envelope a vigorous rip"""
"split","the act of rending or ripping or splitting something; ""he gave the envelope a vigorous rip"""
"removal","the act of removing; ""he had surgery for the removal of a malignancy"""
"remotion","the act of removing; ""he had surgery for the removal of a malignancy"""
"drawing","act of getting or draining something such as electricity or a liquid from a source; ""the drawing of water from the well"""
"derivation","drawing off water from its main channel as for irrigation"
"derivation","drawing of fluid or inflammation away from a diseased part of the body"
"abscission","the act of cutting something off"
"abstraction","the act of withdrawing or removing something"
"extraction","the act of pulling out (as a tooth); ""the dentist gave her a local anesthetic prior to the extraction"""
"threshing","the separation of grain or seeds from the husks and straw; ""they used to do the threshing by hand but now there are machines to do it"""
"ablation","surgical removal of a body part or tissue"
"extirpation","surgical removal of a body part or tissue"
"excision","surgical removal of a body part or tissue"
"autotomy","spontaneous removal or casting off of a body part (as the tail of a lizard or claw or a lobster) especially when the organism is injured or under attack"
"deletion","the act of deleting something written or printed"
"denudation","the removal of covering"
"stripping","the removal of covering"
"uncovering","the removal of covering"
"baring","the removal of covering"
"husking","the removal of covering"
"dermabrasion","removal of scars or tattoos by anesthetizing the skin surface and then sanding or wire-brushing off some of the outer skin layer"
"dislodgment","forced removal from a position of advantage"
"dislodgement","forced removal from a position of advantage"
"elimination","the act of removing or getting rid of something"
"riddance","the act of removing or getting rid of something"
"elimination","the act of removing an unknown mathematical quantity by combining equations"
"circumcision","the act of circumcising; surgical removal of the foreskin of males"
"emptying","the act of removing the contents of something"
"voidance","the act of removing the contents of something"
"evacuation","the act of removing the contents of something"
"drain","emptying accomplished by draining"
"drainage","emptying accomplished by draining"
"disinvestment","the withdrawal of capital from a country or corporation"
"rinse","the removal of soap with clean water in the final stage of washing"
"rinsing","the removal of soap with clean water in the final stage of washing"
"expurgation","the deletion of objectionable parts from a literary work"
"castration","the deletion of objectionable parts from a literary work"
"censoring","deleting parts of publications or correspondence or theatrical performances"
"censorship","deleting parts of publications or correspondence or theatrical performances"
"Bowdlerism","censorship in the form of prudish expurgation"
"Comstockery","censorship because of perceived obscenity or immorality"
"expunction","deletion by an act of expunging or erasing"
"expunging","deletion by an act of expunging or erasing"
"erasure","deletion by an act of expunging or erasing"
"division","the act of dividing or partitioning; separation by the creation of a boundary that divides or keeps apart"
"partition","the act of dividing or partitioning; separation by the creation of a boundary that divides or keeps apart"
"partitioning","the act of dividing or partitioning; separation by the creation of a boundary that divides or keeps apart"
"segmentation","the act of dividing or partitioning; separation by the creation of a boundary that divides or keeps apart"
"subdivision","the act of subdividing; division of something previously divided"
"septation","the division or partitioning of a cavity into parts by a septum"
"translation","the act of changing in form or shape or appearance; ""a photograph is a translation of a scene onto a two-dimensional surface"""
"permutation","complete change in character or condition; ""the permutations...taking place in the physical world""- Henry Miller"
"revision","the act of revising or altering (involving reconsideration and modification); ""it would require a drastic revision of his opinion"""
"alteration","the act of revising or altering (involving reconsideration and modification); ""it would require a drastic revision of his opinion"""
"conversion","the act of changing from one use or function or purpose to another"
"afforestation","the conversion of bare or cultivated land into forest (originally for the purpose of hunting)"
"reforestation","the restoration (replanting) of a forest that had been reduced by fire or cutting"
"reinstatement","the act of restoring someone to a previous position; ""we insisted on the reinstatement of the colonel"""
"rejuvenation","the act of restoring to a more youthful condition"
